	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
15367	2587	B0002E1G5C	A1EMTRDX5PBNCP	Musical Instruments	1	Stripped down one of my basses at the weekend, found this very useful, made stripping and replacing strings really easy.	0.0					20
51551	8854	B001WJ577O	ABCTGJSDLYVN0	Sports & Outdoors	1	This bipod does everything expected of it.	0.0					7
35242	6202	B000PGRXG8	A347X1XDEX60UH	Toys & Games	1	I bought this at the beginning of the summer for my son and niece to use in the pool and its was still holding up strong when I winterized my pool this past weekend.	0.0					34
59856	10254	B003DVGVIS	AG3PVU7DCXZTK	Musical Instruments	10	Cannot recall how these picks are with my acoustic, as Ive been on an electric fixation lately.	0.0					18
38874	6818	B000XU0NB8	A3ONR0WWEC3SAB	Sports & Outdoors	2	I noticed these are now are made in China so I cant vouch for the quality.	0.0					16
30511	5336	B000HASC1W	A29BA6LLBLJILF	Toys & Games	7	I cant recommend a board game any higher - its an awful lot of fun for around twenty bucks!	0.0					18
12481	1985	B0002CZVA0	A3S737ZGWE1GKY	Musical Instruments	2	So far I havnt got a perfect setup on it yet, but ive got close enough to it.	0.0					18
135	27	976142503	A1VGD3Z5JY1YG1	Toys & Games	2	They got them for Christmas.	0.0					5
24766	4330	B0009JOSNM	A2BC8CN7XHLIL7	Baby	37	Comes with built-in infant insert.	0.0					4
45694	7912	B001D12RLK	A2OIMJEGOCTQ87	Baby	40	Still taking a beating from my 3 year old.	0.0					8
16275	2762	B0002E1O3G	A34KO3JNKTZU6Y	Musical Instruments	2	I discovered these on my new Taylor and now Ive put them on all my gits.	0.0					16
81718	13733	B00CS1WD9A	A1IA3XI3O0N5RA	Toys & Games	2	I know they are not learning games, but sometimes a kid just needs to play for enjoyment.	0.0					17
70571	11924	B005FIYDW8	A3TBVWG08O3RM6	Baby	2	I love that it doesnt make noises and sounds...	0.0					9
12300	1968	B0002CZV82	A27L5L6I7OSV5B	Musical Instruments	15	Fast forward a few years and Ive bought and sold literally dozens of pedals.	0.0					14
46513	8026	B001EL6I8W	A23NSKTMSPPBTR	Musical Instruments	8	Since I did not see similar comments from others, perhaps mine is not representative.	0.0					14
79969	13473	B00B3G8UGQ	A3JPFWKS83R49V	Baby	16	They liked the fact that the part that holds the ipad can be twisted at different angles and since they had no desire to use the potty, the cup underneath them made for a nice storage space for small items.	0.0					40
8333	1285	B000084JMC	A1K1YV2K1958SE	Toys & Games	3	The box I am especially impressed with.	0.0					7
43901	7613	B0019VP81A	A20XCXWB5J9EJA	Toys & Games	4	It will hold both a Boots and a Swiper Beanie no problem!	0.0					12
29051	5060	B000FGKI2O	A1N42JRBVANGRB	Toys & Games	1	This is a great solid product that is open for endless hours of creative play.	0.0					15
46408	8013	B001EHF99A	A10YQSHBFPFTFL	Sports & Outdoors	13	My house averages 68 or so in 4 cooler months and prob 78 the rest of the year.	0.0					15
82121	13791	B00DL7QCHY	A3C0F9VFTHF8F9	Tools & Home Improvement	8	This little driver is a great tool and you guys out there should get one for yourself.	0.0					17
14943	2492	B0002D0Q2W	A110ZEDSNASVCO	Musical Instruments	8	For a modifying pedal, you cannot go wrong for the $30 price tag.	0.0					13
67721	11497	B004S9BS6E	A1QKB14BZ716GG	Baby	2	We all know how expensive Sophies are and would be sore to realize your little one dropped it somewhere!	0.0					19
42579	7398	B00171JEE4	A1REAB66KK1CMA	Tools & Home Improvement	2	However, a quality sander makes the job a whole lot easier.	0.0					11
6341	943	B00005JD40	AX93E7CR8BUH7	Sports & Outdoors	1	I bought this to go with a group of items to be used in a camping basket.	0.0					17
72202	12193	B005Y8JL80	A203OCQQ12MAVT	Tools & Home Improvement	2	It handles 120-377 volts, which means they have sister products for 24 vac and 480 vac.	0.0					13
71861	12133	B005VCJNYG	A1ZAK03P1WUBJY	Tools & Home Improvement	1	Once again, I am blown away by the quality.	0.0					9
42867	7434	B0017KV6ZU	A3TJ735KIV1CTF	Sports & Outdoors	4	com large breacher bar with their kydex sheath for it and used this on the sheath and it is awesome.	0.0					20
38505	6754	B000X1JTCG	A5QD41TZU3WHU	Baby	6	If I were a baby this is definitely the Boppy cover Id want to lounge on!	0.0					16
47497	8168	B001GKLWNC	A2XXWQ7W1BQBZB	Sports & Outdoors	5	Most of my riding is about 2 hours in duration, so I have nice warm toes all ride long.	0.0					18
3052	427	B0000223VS	AY5SG8PIHB878	Tools & Home Improvement	2	You cant believe the quality that goes into these once you see them in person.	0.0					15
6125	906	B00005BTC5	A3NBO44HQ1IJUT	Baby	3	I do still have the silicone ones for when the baby gets older as they work better then but for the next few months, if I can ever get him to accept a bottle over the breast, then I will use these.	0.0					42
35525	6258	B000Q9EN80	A38FOQ1V73ZVJG	Sports & Outdoors	4	Would also improve this myself.-Head does not fit very well on haft out-of-the-box-Comes completely unassembledSummary:  Very cool.	0.0					15
23828	4176	B0007NIZ8O	A877CW4532IJV	Sports & Outdoors	4	Easily adjustable length which is very convenient.	0.0					7
50249	8643	B001R2LQWQ	A3F1GM7ZAZD1SW	Musical Instruments	36	Why would you do that, Boss?	0.0					6
46245	7998	B001E8R46U	A3FADCEJRE5ASD	Baby	2	She would scream in discomfort for a majority of the day and be worse after a bottle feeding.	0.0					18
58127	9968	B0036DDEWY	A1UC4V580O626B	Toys & Games	2	Bought for my one year old daughter she absolutely loves them!	0.0					11
43598	7548	B001910KGS	A26WS8QVUY1NAO	Sports & Outdoors	9	Perfect sized thumb stud for easy opening.2.	0.0					6
55576	9540	B002SDD7LQ	A3IGJV89ZFDRAG	Baby	4	Would have kept using them if he didnt have some gas issues and the nipples were sturdier since it was nice to use all medela bottles/nipples.	0.0					25
24558	4291	B0009DXEEM	A2BGK8HGC28AJI	Musical Instruments	1	The only reason Im not giving this one star is that I didnt expect much for such a low cost pedal.	0.0					21
19032	3266	B0002F7K7Y	AKAVVQMXSAIGX	Musical Instruments	1	Im a huge fan of DAddario strings.	0.0					7
40962	7132	B0013NDJX8	A2HME0Q2K23B5Y	Sports & Outdoors	5	A few misguided power stroke hit the handle but it shows no probs.	0.0					13
60641	10391	B003JHPD26	A1BCK4N43PVWGP	Baby	5	I would recommend these.	0.0					4
13918	2284	B0002D0CGC	A3V1A3C9DTLPME	Musical Instruments	8	So, i dont see how you can go wrong.	0.0					9
27978	4897	B000EGI4OO	A1YDLICMQW2DPT	Toys & Games	1	I have not actually played with this toy, but just wanted to mention that the packaging says its for ages 14 and up.	0.0				before	22
26782	4681	B000BSWEE6	AJBT3DGFGRFN3	Sports & Outdoors	6	its flat oval construction wont wear holes in your pocket... particularly if you remove the clip.	0.0					16
37083	6535	B000UECKH2	A180Y3G9OVEW60	Sports & Outdoors	7	The tires do not have raised center, which makes the contact area a little wider than expected, but at 115psi, you really dont need to care.	0.0					25
62786	10717	B003YVRGN6	A206T0W1VE8K1Q	Musical Instruments	7	My $500 beater acoustic I was just going to take to the beach and stuff actually got warped and never played well at all, I couldnt imagine what I would b getting for $90.	0.0					32
61496	10521	B003Q6BQOY	A1HO0SKOCPX5OE	Toys & Games	16	The building is engaging and interesting for the first tower, but when you move to the second, it begins to feel repetitive.	0.0					22
8197	1265	B00007E1M1	A2BM4EHFAGCOSQ	Sports & Outdoors	6	I will post a video of my modifications on youtube just type AKmoxey in the search	0.0					16
11079	1782	B0001WB4PM	AC5B68IBCBE43	Musical Instruments	1	This is my first benchmade and the first one i saw and held at my local sporting goods place.	0.0					19
30540	5340	B000HBDWUW	A2D56U8LTXQYAV	Tools & Home Improvement	19	They are really fantastic.	0.0					4
80011	13481	B00B4I2WKS	A381CBDP52MJDE	Baby	12	It could be that I was just dumb as well.	0.0					10
7544	1185	B00006C29H	A3OY1IKJKJTHNJ	Baby	4	If you are looking for portability, this is not the way to go, because I cant figure out a way to disassemble it.	0.0					23
23067	4053	B0006GVO1C	A3PQTLORUKTSQU	Tools & Home Improvement	28	At least you will have installed the catch basin so your cabinet and kitchen flooring wont be ruined.	0.0					18
29088	5069	B000FHBQWO	A3B4PONDUE4YD6	Sports & Outdoors	2	Help with my accuracy from distances between 25-35 yards.	0.0					8
59916	10264	B003E6NHSE	AXR2EKWNZKTH7	Toys & Games	18	Its wooden, and the quality is good (except for the fact that it is so very small).	0.0					17
55097	9468	B002PLQ4T8	A2S6UULUT84R95	Tools & Home Improvement	3	Its very efficient and the smart thermostat option is great.	0.0					10
23234	4068	B0006M9LSO	A1A7VR4Z4HQHFJ	Toys & Games	5	Orianna has pearly lips remeniscent of the 60s Barbies, and if you dont like her in the Amazon picture, you wont like her when you get her.	0.0					26
2372	355	B0000223GL	A19D2SBM4FLBT7	Tools & Home Improvement	6	The two major things I dont like about this router are:1.	0.0					10
83237	13913	B00GCHAJQA	A22C19FQ9MLCOM	Baby	10	supper safe.	0.0					2
73217	12354	B006O6FI8I	AV686Y0C13PF9	Toys & Games	4	Out of all of the toys for the Eagle Talon Castle, this was my personal favorite.	0.0					16
15479	2614	B0002E1G5C	A2G8O3QXM9EGJS	Musical Instruments	2	Changed the strings on my Epiphone EB-0 bass today for the first time using this product.	0.0					15
16341	2777	B0002E1O5E	A34VZEFXQJJ7AT	Musical Instruments	2	Ive heard other strings are great too, but I highly recommend everyone try these if you havent.	0.0					17
49305	8486	B001OB83GM	A1QT3N5FUQ4I47	Baby	2	Thats my only complaint, but of course that meant we couldnt really use it.	0.0					14
30102	5259	B000GKY2CQ	AMNWDC4YB2I6G	Toys & Games	1	I love the colors and the construction of these toys.	0.0					10
1364	215	B00000ITOY	A13OBBS94PRVLP	Toys & Games	5	He gets such a focused and concentrated look on his face while playing with this one, it sure looks like the wheels in his little mind are working hard.	0.0					29
44267	7668	B001AS696K	A2PIMV34TSWOUM	Sports & Outdoors	40	I can see pounds flying off every week.	0.0					8
80483	13548	B00BHKZTEY	A30IISN5P0HTII	Tools & Home Improvement	2	I hopped on the ladder and pulled the bulb out.... WTF are these little pins?I hopped online and found out that contrary to my belief, not ALL light bulbs have the screw in base.	0.0					35
6607	990	B00005RHP2	A2013JDMPUV6D9	Tools & Home Improvement	7	The dust port is relatively efficient when used with my Fein Turbo II5.	0.0					12
74299	12534	B0074YM87I	A3DLJH6C736US7	Sports & Outdoors	1	I recently got this sling, the package had a slight tear, which was alright, its not like i bought the packaging, BUT, it was just cosmetic, moving on to the actual product, it looks very well made, it was easy to adjust, and it looks like it was made very well, made in USA as well, i havent taken it to the range yet, but so far its perfect, ill update my review as time allows.	0.0					76
42202	7340	B00165P4WC	A3TA1UJWRJF9NC	Sports & Outdoors	12	May not seem far in a car, but on a bike that your just starting to ride on, it definately is.	0.0					21
14076	2317	B0002D0CKI	A1EMD22HC94SI1	Musical Instruments	2	I have tremmors  in my  hands  and have a hard thime with pick control.....	0.0					14
72207	12193	B005Y8JL80	A203OCQQ12MAVT	Tools & Home Improvement	7	What about contribution from natural light during the day?	0.0					9
55203	9485	B002Q8HGME	A1LAGS8H4A2DR7	Tools & Home Improvement	12	They seem to be well built, feel solid in your hand and include features you could actually use.	0.0					18
77052	12987	B008INWXE2	A2G7932FZ1GIXH	Toys & Games	3	My 5 year old granddaughter is a big Monster High fan.	0.0					10
68267	11578	B004UNL1P6	A1QN075G0OKBWJ	Musical Instruments	2	Thats good to know, but since I plan on using it to power only one pedal, it works fine for me.	0.0					21
80471	13546	B00BHK0GYW	A3U59VKWFTL606	Baby	13	You can not remove it as it is sealed to the fabric.	0.0					12
56075	9637	B002UXQRNO	ACMRHVPXBYWIX	Baby	2	When I decided to buy these spoons from Amazon ,I didnt have an option to select a particular color.	0.0					19
83270	13916	B00GEF7JEU	A2JKM8KF3296CW	Baby	21	Im a little nervous about retrying this cup, and most definitely my kids wont use it until Ive tried it again.	0.0					21
80338	13526	B00BFD0I7Q	A3D1RYGOR76013	Sports & Outdoors	2	My only issue has been a problem of location .. where to put it.	0.0					13
45288	7856	B001CNS2L8	A1UP19XQH91JT0	Toys & Games	6	Pictures were drawn and secrets were revealed, though it was all in good fun.	0.0					14
65614	11159	B004GIPDOU	A33BS7GBS6M4AG	Tools & Home Improvement	5	They fit very snug, Im guessing this is how they make them handle the torque of the impact driver.	0.0					19
83506	13941	B00H02C9TG	A356RFKNIG043B	Musical Instruments	4	And little it is, not much bigger than the jack.	0.0					10
67793	11504	B004SGS9X2	A35XD281YUSVVD	Toys & Games	4	It also scared my 2 year old to death when my 4 year old drove it into his legs.	0.0					17
48810	8402	B001M4HT70	AYL1UHSGC6YV2	Sports & Outdoors	2	I use two Scotty Powerlock rod holders holding 7-8 rods to troll for everything from bluefish, specks, red drum and mackerel.	0.0					20
60659	10397	B003JJQMD8	A2BK5M8IYNF7CV	Musical Instruments	1	I bought this audio cable and all I gotta say is that this thing can last and it will not give you any trouble.	0.0					25
7800	1223	B00006RGLB	A33775AIB1A664	Tools & Home Improvement	16	It also shows some uses for checking a drill press and a lathe.	0.0					13
55664	9561	B002SW3C7G	AZOHCAE6Y6P1C	Baby	3	I just havent used these as much as i thought i would.	0.0					12
23408	4100	B0006UGQVG	A1ZM846Y7AUYD	Tools & Home Improvement	7	This handy troubleshooting guide can be found here:[...]The guide helped me determine that my opener motor and electronics were OK but one or both of my Safe-T-Beam sensors were bad and needed to be replaced.	0.0					35
60048	10292	B003FN9NMK	A2CI6RB6VYJEN6	Toys & Games	2	My granddaughter will have so much fun pushing her American Girl Dolls around in this stroller.	0.0					16
81616	13716	B00CM97CEY	A2H1W8V6R9TJ9E	Toys & Games	14	We had a good time playing it, and laughed quite a bit.	0.0					12
79141	13357	B00AGK9KOG	A2V2URLB31HG59	Tools & Home Improvement	5	Anyway, at $200 a good value (Ive paid that for standard traditional door knobs).	0.0					13
71783	12124	B005UGIR36	A26DG05WFGH2V0	Sports & Outdoors	23	4 shots were bulls-eye and two about 1/4 inch away from the bulls-eye.	0.0					9
48851	8410	B001MK3GFS	ANQYBOP1NXILN	Sports & Outdoors	2	It has a very sturdy build and the pressure gauge works just fine (I tested it against the high end digital gauge I carry when I ride and they matched exactly).	0.0					31
50865	8746	B001TZ0NYS	A3NWN21HH5CEWZ	Baby	37	Trying to take out and put back a lipgloss in that stratchy loop takes skill with 2 hands and a little bit of time.	0.0					23
69906	11830	B0058EOAUE	A1AHII2R0R6FAE	Sports & Outdoors	15	Their tears are sweeter than wine.	0.0					6
23839	4179	B0007OC0A2	A2WTT0ZUVEU74C	Sports & Outdoors	1	I received this product shortly before running in a half marathon.	0.0					11
70779	11953	B005GNT7CI	AZFFY0NTIDD3Y	Tools & Home Improvement	9	If you want super power and brightness, then your flashlight will have to be powered by this battery or two 123 batteries.	0.0					21
17829	3053	B0002E4Z8M	A2KI91IR3RA7D0	Musical Instruments	18	DJs change jobs a lot and I got tired of finding the EV RE20 & RE27N/D mics or the Sennheiser everywhere I went, so I bought my own SM7B.	0.0					25
83457	13936	B00GWYR1E6	A2FY4IRPNJCRUK	Tools & Home Improvement	3	Then i got a 3rd black one from a china company.	0.0					10
11843	1929	B0002CZUUG	A102MU6ZC9H1N6	Musical Instruments	1	Wow, you would have thought this was the Holy Grail when it arrived at my house.	0.0					16
49875	8588	B001QBAOGM	A19MMYMZO363KM	Sports & Outdoors	9	Think outside the box always and celebrate coloring outside the lines...	0.0					11
23538	4119	B00073JTQQ	A2TOLNSD3MCJPH	Toys & Games	1	The game is fun, simple, and helps children as they are learning to read.	0.0					14
30566	5347	B000HCVN48	A1QA8CFOV2I62J	Tools & Home Improvement	1	Nice selection, and the carry case holds several more.	0.0					9
54543	9392	B002M78DSK	A1ELQOYRKQTC0N	Toys & Games	1	This toy is kinda cool, it comes with buttons that play different tunes and other sounds.	0.0					16
5633	829	B000056J7K	A1CQ6DRITC9813	Baby	1	This is a great potty seat and very easy to manage, however the potty disassembles quite easily from the base and does not have a cover.	0.0					26
75215	12699	B007P88B2E	A2PEIERQZR3COP	Baby	16	Even better.	0.0					2
65566	11153	B004GHA512	A249MQ166ETBW4	Tools & Home Improvement	1	I lug around heavy tools all the time to work on things for my kids.	0.0					15
71605	12090	B005QIRCIO	A27NQ0WF8U2FTV	Sports & Outdoors	7	For the price, you cant go wrong.	0.0					7
25198	4406	B0009X8N1Q	A1ER3VFCUW47IH	Tools & Home Improvement	13	The battery system does work, and it can drive the pump for a reasonable amount of time.	0.0					17
50027	8613	B001QKXJEC	AKBMHQVCKEAVJ	Tools & Home Improvement	3	The second I got the scope out and put it on my rail, i tried my best to zero it using both my iron sights because theyre supposed to co-witness together (took a few clicks for sure).	0.0					36
54704	9417	B002N4GBLI	A3USVXMH3QNRLG	Musical Instruments	5	Even for me.	0.0					3
63589	10843	B0043E8JKW	A2FFMW5UH8WNL5	Toys & Games	1	My husband wanted me to get this when he say it on my list so I thought why not.	0.0					19
82304	13816	B00E3FV9IK	A2JRVWKFLFMD75	Baby	7	His little feet actually reaches the ground riding on this one!!	0.0					11
61222	10493	B003O95UIQ	A3LXTYXYIYNGD3	Baby	18	You do sacrifice some storage in the basket area, though, but not too much.	0.0					14
40825	7104	B0013BV540	A1A3AJO17JKLBU	Sports & Outdoors	1	Bought this to replace the worn out chain on my  Diamondback mountain bike.	0.0					13
35286	6210	B000PL709I	A329181PCMHE7H	Sports & Outdoors	2	A riggers belt.	0.0					3
45267	7851	B001CMBE64	A213POYMNUCVC6	Toys & Games	2	Not worth the expense.	0.0					4
7659	1201	B00006IV0P	A34GM17T6WTJDK	Tools & Home Improvement	5	This Brita filter however would not attach to the metal adapter, although it appears to be the size required.	0.0					19
23324	4084	B0006NM22K	A2NUKH3RUC7HY6	Toys & Games	6	Having said that, it is truly a gem as to workmanship and it would have gotten a 5 star rating from me if not for the size.	0.0					26
31572	5514	B000IXAJVY	AOEAD7DPLZE53	Tools & Home Improvement	17	The Wide mode is more even, without an ugly black hole in the middle.	0.0					14
4651	664	B00004SUOS	A2VRXCY7PNSUN2	Tools & Home Improvement	8	But as long as this is the powered tool does the work and not me, I am fine with that (I dont do this for a living anyway).	0.0					28
15019	2501	B0002D0Q2W	AN5QXK8A9F8LH	Musical Instruments	2	And was pretty cheap..	0.0					4
22070	3877	B0002OP7VQ	A1L7M2JXN4EZCR	Musical Instruments	1	But the quality of the sound is not much more than a transistor radio.	0.0					14
34381	6044	B000O5RO1Y	A1ULMT7BZZKUOT	Tools & Home Improvement	3	I have no problem with the guns and my primary use for the compressor has been driving a PC pin nailer I bought separately.	0.0					24
17153	2953	B0002E382Q	ACWH4WJMC5UFN	Musical Instruments	6	With so many amps having plastic jacks these days, you have to wonder what kind of stress these cables might be putting your amp jacks and pickguard-mounted output jacks under if these cables can fling a tuner around just by being plugged into one.	0.0					43
50564	8698	B001SH5RZC	A1TTC7M9XYTSZK	Sports & Outdoors	1	At 100 yards they are easy to see through a scope at the range,Its like having 5 targets in one,try to zero on the smaller ones,then the bull.	0.0					29
9115	1417	B0000A0AGO	A39DPDEYPON4LJ	Sports & Outdoors	4	This scope is much better than the minimum.	0.0					8
38254	6708	B000WC24NW	AFB7MSIPJIW68	Sports & Outdoors	6	I suppose most people dont bother buying these in bulk since you go through them so infrequently, but still it would be nice.	0.0					23
55120	9473	B002PUP8IW	A1PY1RKOHWBVG2	Baby	1	Love the way this looks, seems like good quality.	0.0					9
42689	7412	B00177BQC6	AIUT7GNUUB1A7	Sports & Outdoors	8	The area we are in has lots of crushed up seashells near river beaches and inevitably, after a few uses the boat developed a few pinhole leaks in the floor of the boat (from not adequately cleaning off feet before getting back into boat).	0.0					44
29507	5144	B000FTD1T8	A32NPPC0UJTJXU	Baby	9	But, someone may feel unstable and worried that the changer panel will break ONE DAY.	0.0					15
22333	3933	B0002YP1VC	A1ZSXQTGKJJ03W	Tools & Home Improvement	1	The key box is actually much bigger than it looks.	0.0					10
13472	2182	B0002D02IU	A3BMI7VGJT60Y7	Musical Instruments	42	I doubt youll be disappointed.	0.0					5
67837	11513	B004SN4SQ2	A381AZ0OW0290W	Toys & Games	1	my daughter loves this.	0.0					4
75212	12699	B007P88B2E	A2PEIERQZR3COP	Baby	13	But, I do like that I dont need to toss the bottles just yet.	0.0					14
53808	9268	B002GYWBJ6	A1N4PW6FTMBUSQ	Musical Instruments	5	All the amp models actually sound good (cant say the same about my roland cube), and when you combine that with all the effects, tuner, mp3 connection, and user and song & artist presets, its a winning combination.	0.0					36
22619	3980	B000646VIU	A24PV6186QTW5D	Tools & Home Improvement	3	I only wish I got these and started using them when I was younger - my hearing would probably be much better now eh?	0.0					23
6913	1036	B0000649E5	A2ZPPVUX9B2ILU	Baby	3	However, they were all dirty one day and I pulled out a Kushie and a Gerber.	0.0					16
35502	6253	B000Q8868E	A2QTPNOT8NDRV4	Sports & Outdoors	9	There ok, but think I can see why they sent me two seats just wished they would have sent me a bottom seat mounting ,I had seat mounts on my list when I started to place my order but took them off when I see it came with all mounting hardware and a few review said something about them getting bottom bases so I took the bases off at the last min ugh another set back.	0.0					76
73639	12416	B006T899QI	A55JRW2SDJCW6	Baby	10	I even sucked on it and didnt find anything special and I could suck on it the way an adult would suck without the baby wave tongue pattern that breast fed babies use.	0.0					33
21954	3854	B0002M6CW6	AEUG4DYQZJ64Z	Musical Instruments	2	Great sound.	0.0					2
13143	2115	B0002CZW0Y	A2RI4QE6EO29CA	Musical Instruments	15	The clamp is designed to hold onto a bar and not a flat surface.	0.0					14
80988	13631	B00BYD5JMG	A1M5ZT35YX6TIN	Toys & Games	12	The game stores easily and doesnt have a lot of parts to go with it.	0.0					15
5344	781	B00004YZQQ	A2UVN7FUPBG8JC	Tools & Home Improvement	3	Would buy again.	0.0					3
69997	11848	B005A3WM6C	A2GSTGJBMF5SAS	Tools & Home Improvement	1	It seems intimidating to install but is actually not that bad.	0.0					11
55320	9502	B002R0DVL6	A2YZA9P0YQLOO	Baby	25	All in all, I highly recommend this carrier.	0.0					8
45372	7870	B001CSMD3Q	A1AM8XLB1XN3Q6	Baby	10	Weird complaint, I know .	0.0					4
80724	13588	B00BPIPNIU	A1B419ASJGZ5SO	Baby	3	I got this knife mainly as a weapon and its is going to stay that way.	0.0					16
3565	495	B0000224BB	A14JBDSWKPKTZA	Tools & Home Improvement	10	Even though I like these best out of all of the bar clamps, there is a limitation in bar clamps, in that the bar will bend when under pressure.	0.0					29
66032	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	41	They are an awesome night light.	0.0					6
46686	8057	B001F0KCWU	A3IV7Z1LTYCBA2	Sports & Outdoors	2	These were ok for drowning out my crying baby, but they have a huge echo.	0.0					15
63302	10798	B0042D69V0	A27EPKAU7527OA	Baby	1	I bought this for my daughter when she was about 4 months old.	0.0					12
58636	10054	B00388C6L2	A2SX0AP507CQ1Z	Toys & Games	8	Very highly recommended!	0.0					3
42814	7422	B0017GZ934	A2BR13RHAL4V0Y	Sports & Outdoors	4	It also didnt work well with the little sterno stoves, was taking forever to warm up, so Im going to get a jet boil or some backpacking stove before next camping trip.	0.0					32
61504	10521	B003Q6BQOY	A1HO0SKOCPX5OE	Toys & Games	24	THE VALUE:As I have said before, the value of this set is amazing.	0.0					14
20185	3513	B0002GX5NG	A25QPZOMZTFFV8	Musical Instruments	6	I wasted my money.	0.0					4
48826	8405	B001M5TSIM	AL5ZT1I5Y87TL	Sports & Outdoors	5	Again the nut worked loose after firing the weapon.	0.0					9
43823	7595	B0019L9FFU	A1XYPEWBAT454	Toys & Games	7	She often just takes out the game to play dress-up.	0.0					9
34757	6120	B000OZBK32	AEJAGHLC675A7	Sports & Outdoors	9	The left side pedal has a left-hand thread (removes clockwise, installs counterclockwise).	0.0					11
60849	10433	B003LPUCYK	A2WS6FMF750EI9	Toys & Games	6	Her upper leg joints worry me- I know that others have complained about problems with this doll after trying to change her outfit.	0.0					22
5647	831	B000056J7K	A3PGL9975AP22I	Baby	7	Any potty (with boys using it) is going to have occasional dribbles.	0.0					12
79364	13382	B00AJSJZQS	A1VS1LL905P5L5	Tools & Home Improvement	17	I unplugged the test connection and and made the hardwire connections through the dimmer switch and the installation was complete.	0.0					20
44334	7678	B001AT6S7O	A26QVZ7RXFCYYJ	Sports & Outdoors	3	Im glad I only bought 1looks kinda cool tho	0.0					8
21467	3770	B0002H49BM	A1QFFRX44YPXX8	Tools & Home Improvement	11	Had I not responded to that email offer, I likely would still be using my SAK every day.	0.0					18
14534	2412	B0002D0E8S	A15BHBF0L0HV1F	Musical Instruments	2	Just like every other strap of its kind.	0.0					8
67581	11471	B004RIJ0I4	A2SXHP3384ER6W	Toys & Games	1	We bought this as a gift for a friends daughter.	0.0					10
67830	11512	B004SLDGTE	AOMEM9J74XEXA	Baby	1	I like that this has the spoon and a lid, but it doesnt stick to my high chair tray.	0.0					19
1441	227	B00000IUT7	A30H2335OM7RD6	Toys & Games	3	We have had this train for several years now.	0.0					9
1665	262	B00000J4SP	A30H2335OM7RD6	Toys & Games	7	You can switch toys around and put other toys up on the hooks.	0.0					13
43663	7561	B00196B8O6	A37UU8DK8DAH2C	Toys & Games	6	We thought about returning them, but the guns are so much fun that we have decided to keep them anyway.	0.0					20
66006	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	15	They are very bright because they are 6X.	0.0					7
7219	1099	B000068NW5	A1S8R9OAIQT7YI	Musical Instruments	2	If you can buy at least a 15 foot if you plan to use it on stage.	0.0					16
1380	219	B00000IUBJ	A1M8AYAL3L8ACP	Toys & Games	3	It is fun, bright, and makes her smile.	0.0					8
79249	13365	B00AHU9J8W	A586YI77GFYBB	Tools & Home Improvement	8	I havent had it for a long period of time, but so far Im impressed with it.	0.0					17
42516	7387	B0016SAJ8I	A1N0E6ONT7N5KD	Sports & Outdoors	2	I mounted with a brass stacker see thru scope mount with UTG scope mounts very pleases.	0.0					16
55908	9616	B002UHKMW2	A26WVMPF6EJ0CH	Baby	1	Safe, colorful, soft and easy to use.	0.0					7
38871	6817	B000XTP080	A2GXYICAWU5MRT	Tools & Home Improvement	5	Theyre easy to find amongst the crowd since they have a brand name band on the shafts.	0.0					17
68004	11532	B004TABTWU	AQD3TK1N65VVL	Sports & Outdoors	6	Each piece of brass took about thirty or forty seconds to completely prep, and that was only because I was uniforming the primer pockets of cheap brass.	0.0					27
61871	10585	B003TWYZV6	A3MU96A3E3OIJT	Sports & Outdoors	4	Well after doing a little research I came across Allen patches.	0.0					11
59618	10221	B003CYKNVW	AZ1P0VITRUJSY	Tools & Home Improvement	4	The size is just right for just about any project you need to get done around the house.	0.0					18
41155	7160	B0013WME6C	A25TT44FXNV0F0	Tools & Home Improvement	4	Orange foam that can fill a 3 inch gap.	0.0					8
13295	2151	B0002D0096	A2B1KICX3RPRX3	Musical Instruments	9	Then theres another minor annoyance that the input is recessed.	0.0					10
4198	588	B0000302XT	A34SNV6K27YBRW	Tools & Home Improvement	11	Overall, this sander has exceeded my expectations.	0.0					7
18719	3191	B0002F7IN0	AX11NOUMV8G95	Musical Instruments	2	Top just slips on the folding bottom part of stand and is very adjustable.	0.0					14
43334	7508	B0018LD6QK	AMNMDXZYKM268	Sports & Outdoors	4	Highly recommended if youre not going to spend megabucks.	0.0					9
5203	760	B00004YMZE	AFL0IN4DW32S2	Baby	2	This gate is so easy to install.	0.0					7
4398	624	B00004R9LF	AZ5JD0LW0K4G1	Tools & Home Improvement	2	Has plenty of volume for my needs	0.0					7
13784	2253	B0002D0CEO	A2BJZRLR99YW75	Musical Instruments	3	Been using it on a daily basis to practice and so far its not wearing out too fast.	0.0				after	18
60106	10299	B003FPQKYW	AC4D3EHTKA3GK	Baby	18	I would just air dry it.	0.0					6
79227	13362	B00AHPZY6S	AM188RARFCUSA	Baby	55	The harness straps are adjustable in height at three positions, with the highest spot still offering plenty of growing room for our tall older daughter.	0.0					25
21526	3773	B0002HC4IM	A2SCJZ5HXSRNGX	Tools & Home Improvement	14	I barely notice the soft start, but I guess it takes the edge off a bit.	0.0					16
