	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
12774	2034	B0002CZVK0	AN1RO6C6I78YO	Musical Instruments	1	WaWa pedals come and go, and get modded and re-thunk....	0.0					9
24510	4281	B00095LIP2	ACZ826J42WZZO	Baby	3	very gentle, makes the skin soft and silky.	0.0					8
7476	1171	B000068O4H	ALHC64J88LVWO	Musical Instruments	1	For the price, cant beat it.	0.0					6
9642	1501	B0000AUSMP	A39DHA05J4C336	Sports & Outdoors	4	If you only use them a few times a year it would last five or six years.	0.0					17
67300	11430	B004PG1A4A	A25T143MKB0K82	Musical Instruments	4	It is wonderful.	0.0					3
39083	6851	B000YD6GQU	A3TH4UELWBAUWQ	Sports & Outdoors	2	Blade is damn sharp too!	0.0					5
77069	12990	B008J0PGHK	A17UNMURMLX0ZE	Tools & Home Improvement	9	The detector has a few buttons you will want to be familiar with, one for locating the beam in a course resolution or fine tune the level, speaker volume, and an extended range button.	0.0					34
79898	13463	B00B1Z6G1U	A1A2F1ZOWOPNJB	Toys & Games	3	My 1st grade daughter now has access to tablet apps, flash cards, and the Multiplication Slam Electronic Game.	0.0					17
51492	8837	B001W2WKS0	A22B8HUQQYPB1I	Toys & Games	11	Im still looking for something better.	0.0					6
83707	13964	B00HUCUHLI	A1LOENXGC0WRI2	Tools & Home Improvement	16	They feel like the travel is long, the response is slow, and generally dont give good feedback.	0.0					17
12623	2005	B0002CZVHI	AWIG50VOI5VUV	Musical Instruments	7	And no variance in your guitar tone or volume when you click it on.	0.0					14
27184	4750	B000CBSNBU	A3Q09XODDLORO2	Toys & Games	3	The way he plays with it changes over time, but its one of his go-to toys every day.	0.0					17
31508	5504	B000IQCN74	A20713QKOYN8X2	Sports & Outdoors	1	I had to swap the brake on a childs mountain bike and this worked great.	0.0					15
80849	13603	B00BRCN9TO	A3M2O06MCHJG18	Toys & Games	3	It really is a fun learning device.	0.0					7
41826	7266	B0015KVZ62	A8KJS2P6E5DCB	Toys & Games	2	Our track does not get clogged up nor ahs it stopped working BUT we notice the cars always spin around and end up race it backwards.	0.0					26
27336	4781	B000COYPG4	A3UH5TBDOCQN9G	Tools & Home Improvement	1	I was suprised at the weight of this little pin vise.	0.0					11
45089	7813	B001C5ZPBG	A132ESBIZ58LI9	Sports & Outdoors	2	Now I love it.	0.0					4
8232	1269	B00007E9B9	ASGI7E0AJ8H5X	Toys & Games	4	Before putting water in the pool, we just inflated it and put it in the living room so my son could get used to crawling around in it and that seemed to work well.	0.0					34
54309	9353	B002KKB0AW	ARSM6MA22IBYE	Tools & Home Improvement	27	I highly recommend them.	0.0					4
42349	7363	B00168YEKC	A2XF6YX601SZ1Z	Sports & Outdoors	2	Which has 1 burner area and the larger grill area.	0.0					9
37087	6535	B000UECKH2	A180Y3G9OVEW60	Sports & Outdoors	11	For this price, it offers excellent value and is a must have.	0.0					12
75322	12723	B007RDFO0Y	A23S4F0RSOTU5N	Toys & Games	1	My daughter loves her fijit.	0.0					5
56153	9649	B002VBXY4K	A2XYH8IHILWW7X	Baby	7	This is great to make sure the baby falls asleep before the swing shuts off.	0.0					15
53680	9254	B002GAY07Q	AVTG6W5FLI620	Baby	2	I wish I used these with my other two also.	0.0					10
41071	7144	B0013RA3A6	A22AYJ3SK090WH	Musical Instruments	11	I like knowing that this film is present in places that only get cleaned when the gun is detail stripped.	0.0					20
81762	13733	B00CS1WD9A	A1IA3XI3O0N5RA	Toys & Games	46	Im not as worried about his dropping it and breaking it.	0.0					11
30837	5391	B000HP5INW	A1DDKF0720PJ72	Tools & Home Improvement	13	Oh... just go ahead and try to find one of these things at your local hardware store; probably not going to happen.	0.0					22
82758	13870	B00F65I83A	A37XBQWYQ1N1FF	Toys & Games	3	But she carries it by the legs and arms and flings it around and the construction is holding.	0.0					18
69043	11705	B00508OLNY	A1U7LS93I03MFW	Toys & Games	5	But it is hard enough that it kept her engaged for a day or so till she finished it.	0.0					19
82463	13837	B00EIMZG46	A3DLRCC45S85QN	Musical Instruments	1	I was doubtful this would work but it will give you a fairly accurate reading of all six strings at once.	0.0					21
33	10	073533417X	A1QR76SYGTXJN5	Toys & Games	3	I have only one criticism, and its a minor one.	0.0					10
78377	13221	B009MDMQJ4	AMU3EIC4EOPX4	Musical Instruments	5	Very happy with my purchase.	0.0					5
25670	4504	B000AQQVF2	A1VH6QWC6JZRAC	Sports & Outdoors	3	The tube is synthetic rubber rather than natural latex and claimed by the manufacturer to be ... extremely airtight!	0.0					18
27679	4846	B000E89BNU	A1RKY6QL7SFX5K	Baby	9	If youre washing fairly infrequently, this might not be a factor for you.	0.0					13
32186	5627	B000KDM3BG	A3QS4WWC1LCA6H	Sports & Outdoors	8	Be ready to muscle up.	0.0					5
73931	12472	B006Z2BZN8	A2US1EWXFDUZ9A	Baby	7	It is the Dream on Me 3 mattress.	0.0					7
34046	5980	B000NPR4FG	A15G1EZI96P46H	Tools & Home Improvement	5	Considering the price even if it broke after a year Id just order another one.	0.0					15
32513	5697	B000L6GD04	A38L9I59GH34O0	Musical Instruments	11	Overall a good product.	0.0					4
49902	8592	B001QC3CKG	A2S26YGSVXBCFL	Baby	13	What more can you ask for?	0.0					6
16142	2741	B0002E1O2C	ALHC64J88LVWO	Musical Instruments	20	Which means the product can stand on customer testimony alone and shouldnt need spin to sell.	0.0					16
56795	9745	B002YX011E	A19SYRKLL6PD4R	Toys & Games	37	I did, however, manage to find a few police boxes to be photographed with.... most in sad shape, sadly.	0.0					19
20379	3561	B0002GXV2Q	A21N9ACLVOMDLP	Musical Instruments	5	GOOD VALUE!	0.0					2
21062	3690	B0002GZQ1U	A1HTV2563HTSQV	Musical Instruments	3	Using this on a les paul will kill your shoulder.	0.0					10
36252	6383	B000RTG012	A2RX7YZD9PXSHD	Tools & Home Improvement	1	I replaced my aging drop lamp with this one and couldnt be more pleased.	0.0					14
68940	11689	B004ZK6LCC	A3EHW6DPEYDUYC	Toys & Games	6	Although, it hasnt broke yet and may not.	0.0					8
72671	12265	B006BLK9L2	A2X51P2IQ2N53W	Toys & Games	2	Exceptional smooth operating chopper.	0.0					4
9738	1528	B0000AXYXH	A2FDYC0Q44ZPO9	Sports & Outdoors	2	The company failed to provide bolts and hex nuts.	0.0					9
50244	8643	B001R2LQWQ	A3F1GM7ZAZD1SW	Musical Instruments	31	I mean stinks.	0.0					3
5012	722	B00004VWKQ	A2X78O6G89CB30	Tools & Home Improvement	3	Serrated or not, all the knives were as sharp or sharper than new.	0.0					13
74232	12519	B0073RBQY2	AX3IWUZXVGOSZ	Toys & Games	5	No scratches on it from rough play.	0.0					7
14333	2370	B0002D0COE	A1LI9W7A0CYOHV	Musical Instruments	1	We all know its just a container with a sponge in it, no biggie.	0.0					14
9127	1419	B0000A0AGW	A21IHJXK29A8AD	Sports & Outdoors	1	I got this for a remington 700 in .223 and its very clear at 4x but at 12x ita nothing special.	0.0					17
67415	11440	B004Q2Q0RU	A1TR1R2QKWRSRA	Toys & Games	4	Dislikes:>My 8 year old nephew is familiar with Lego and generic building blocks but it took him about 3 hours (with some help from dad) to assemble the 542 pieces OP robot because most of the blocks dont fit and stay locked together properly.>The assembled OP robot is more suitable for static display because every time my nephew tried to play or pose the robot, pieces would fall off.>His dad (bro) and I agree: Why have children build static display kits using blocks when there are many excellent poseable and playableTransformers 3 Dark of the Moon Revoltech SciFi Super Poseable Action Figure Optimus Primeof Transformers available?>The whole purpose of building blocks is to allow children to use their imaginations to build different robots, vehicles, animals, monsters, etc.	0.0					125
32768	5740	B000LP7DW2	A6TM1WGEOMNZH	Baby	1	My son doesnt like/dislike this swing.	0.0					5
36858	6487	B000TGDGLU	AIWUYDWR8FKUY	Tools & Home Improvement	3	We have a back room edition buiilt in the 80s with little insulation.	0.0					12
20015	3470	B0002GTZR6	A256QA9N8ZK520	Musical Instruments	3	The leather is also a bit stiff, but not so stiff that its not functional or reliable.	0.0					17
66108	11237	B004ISK48S	A2OTSI6BXB4CT3	Musical Instruments	11	People who own this amp can create their own tones and tracks, then upload them to Fenders user web site.	0.0					20
40193	7020	B0012BQ60O	A3MSH2YW203752	Toys & Games	7	He is posed in a position suggesting he is not in eminate danger but has his sword & shield raised to respond quickly to any threat.	0.0					25
17709	3042	B0002E3FCO	A11E4FWMN9BXJD	Musical Instruments	12	If you dont, youll wish you did.	0.0					7
72810	12285	B006D53Q2U	A1C92XQQ44LKSR	Toys & Games	2	Its awesome.	0.0					2
69991	11845	B005A3OGR0	AZ77Z3BJFEPD3	Baby	4	These cups are cheaper on other sites but I was in a rush so I bought them on here.	0.0					19
45282	7855	B001CNQQ8O	A14HHTHKS8R5YO	Tools & Home Improvement	6	remove all metal from the unit prior to setting course with this compass or you may be out for more than a three hour tour.	0.0					25
79530	13413	B00ARQW0Z0	A1RDHBBZE1NPS3	Toys & Games	6	Maybe before Xmas a different version will come out with a more boyish looking style.	0.0					15
39373	6895	B000ZDKUTI	A2T2DZW013GHRW	Sports & Outdoors	5	The thumb break design confuses me.	0.0					6
69021	11702	B00507S5V4	A18S2VGUH9SCV5	Sports & Outdoors	9	Not an easy task so I would recommend just keeping it out if you have the space.	0.0					17
70657	11933	B005FKF3L6	A3G5BIFX6VS1OP	Musical Instruments	1	These strap pins are fantastic.	0.0					5
29678	5180	B000G8011Y	AQR0TLQ2L0Z7K	Sports & Outdoors	1	Not the same fit as a similar purchase a couple years ago (of same product/model).	0.0					14
28994	5047	B000FE9C2I	A39OM6SPWHS3FK	Sports & Outdoors	4	It clips right into the rear brackets and has a quick connect adapter making it very simple to attach the tow rope.	0.0					22
54204	9334	B002JB40MC	A1Z7FZP81N8CDU	Sports & Outdoors	2	The ball bearing broke, the whole thing is cheaply made.	0.0					10
6694	1004	B00005UOSC	A24PNVLQKEOZ2N	Sports & Outdoors	4	I have to hunch over to hold it.	0.0					8
80267	13514	B00BCL2V9O	A2E67UDGXGL71V	Baby	8	Youll find yourself reaching for kleenex tissue in order to absorb the liquid on the burp cloth so that it doesnt spill everywhere.	0.0					23
5588	821	B000056J1C	ACKECWQ4E98T6	Baby	2	This one is the best.	0.0					5
83245	13914	B00GDJRQPY	A3NBO44HQ1IJUT	Baby	5	The tips on using massage to help with more milk is totally true, most the time I have had to use my pump has been due to a blocked and very painful milk duct somewhere so having hands available is a total plus.	0.0					43
82339	13820	B00E5UKNCQ	A276OI0NHBYORX	Toys & Games	2	"I got this radio flyer and thought ""Ok, shell have it as a bike, and maybe some day ... ""Well, my daughter has seen other kids on scooters, and somehow she figured that this toy could also be a scooter."	0.0					39
56039	9629	B002UXQM66	AMPZP8E638D87	Baby	5	I havent tried the shorter brush yet.	0.0					7
3903	537	B00002269E	A14JBDSWKPKTZA	Tools & Home Improvement	5	At the risk of being the odd man out.	0.0					9
31726	5539	B000J5Y214	A3CG1XH8G9AFSK	Musical Instruments	11	I need a few more xlr inputs and at least a 7 band equalizer and compressor/limiter for larger gigs and a fairly large choral group and its accompanying instruments.	0.0					27
21689	3802	B0002IKUW8	A16NPG47QD7XG9	Sports & Outdoors	5	I will be keeping this on my lanyard for quite a while.	0.0					12
19889	3448	B0002GML4U	A3AAUG2Z6BD186	Musical Instruments	4	Check them out they carry OK equipment.	0.0					7
70563	11923	B005FIFM14	A1A15ECLHM9BQY	Musical Instruments	8	Buy a fine sanding sponge at any hardware store, sand the edges for a few seconds, and be done with it.	0.0					21
18217	3111	B0002F4VBM	ADH0O8UVJOT10	Musical Instruments	10	Thats whats so great about the Bad Monkey - if you feel like your tone is too weak, you can fatten it up.	0.0					22
48400	8330	B001JZU8O8	A21OA9IAOQ8661	Baby	1	I love to shop on Amazon, but honestly I purchased this from kids r us (had a gift card).	0.0					19
52326	9005	B0027QR5B2	A8N0PMBUVZE8U	Sports & Outdoors	6	This is a great way to carry bulky shotgun shells.	0.0					10
44093	7652	B001AITVN8	A1SWIAG3T2W6XH	Sports & Outdoors	1	Very impressed with this seat.	0.0					5
22066	3876	B0002OOMW6	A2ZGEV4CTSCTIZ	Musical Instruments	6	Not a good situation.	0.0					4
50394	8667	B001RLJTW6	AEQ0QDUQMGWXJ	Toys & Games	2	So cute and the colors are wonderfully bright.	0.0					8
47514	8169	B001GL4HOC	A2SYPFPEDX3LJD	Toys & Games	14	the cars/trucks SUPER UBER COOL!!...	0.0					4
65806	11195	B004HEY0BU	A5XXIBOBETAL1	Tools & Home Improvement	4	can drive a good screw all the way through a board just like the bigger impact drivers	0.0					17
76259	12870	B00859GJZS	A3M6KV5PDU46YI	Toys & Games	4	This pony became the queen over all the others and the movie had to be instantly played.	0.0					17
43820	7595	B0019L9FFU	A1XYPEWBAT454	Toys & Games	4	My only problems are that the game board (which is a 4-piece puzzle, a small educational feature of the game) tends to come apart when brushed against with little feet; and that the numbers on the spinner are hard to read, as they are merely raised plastic, and the same color as the background.	0.0					53
635	87	1589947061	A3M7Q456YHHMH2	Toys & Games	2	You play as 2-5 hobbits (Frodo, Sam, Merry, Pippin, and Fatty) trekking across Middle Earth to destroy the Ring.	0.0					18
36523	6425	B000S9RF4M	A20ZETYHTLI7HU	Baby	3	It fit perfectly and easy to take on the stroller!	0.0					10
66376	11278	B004KRX96G	A37GDUTBL9PJT1	Toys & Games	3	Quality is good - the colors are bold, its sufficiently plush and soft, and there are no bald or thin spots on the surface.	0.0					23
26726	4675	B000BRGC3Q	A2NSXY5L42ZUGO	Sports & Outdoors	6	Good materials.	0.0					2
67227	11410	B004P971KE	AMGW8SB0S2B72	Toys & Games	2	I really love the Luna her wings light up!	0.0					9
17169	2954	B0002E3830	A1F5HMIDLSR3EF	Musical Instruments	1	Its hard to beat the quality of Monster Cables!There is absolutely No discernible loss of tone through this cable - I Love It!	0.0					23
61302	10500	B003OIP6MW	A2I1QPVS2C6FTD	Baby	9	Just too hard to operate for me.	0.0					7
8748	1354	B000096PG0	A16RKBCGFDMI8H	Baby	2	However, these turned out to my favorite.	0.0					7
29769	5190	B000GATHUS	AYDI0O5614X1Z	Tools & Home Improvement	11	No these arent as sexy as black and yellow plastic sawhorses, but they are cheaper, even if you build them with new lumber, and they are rugged and dependable.	0.0					29
31204	5448	B000I6BMPS	A17VX93L2OTSA8	Sports & Outdoors	7	My wife can just hear the whistle when its adjusted for lower frequencies, not so well when its set higher.	0.0					20
33214	5814	B000MFGCP0	A2OF63HGS7CVK9	Sports & Outdoors	2	The Vanquisher and Vanquisher IIs are the only goggles my kids will wear.	0.0					13
45344	7866	B001CR2YPO	A1D5RJHSKIDU68	Sports & Outdoors	2	The band is great I altered it to fit by sewing it but anyway maybe mine was packaged wrong or maybe there sizing is off so pay attention.	0.0					28
62427	10669	B003WUXIZO	A3UJJ6HH70Q71Y	Baby	2	Then I started using it.	0.0					5
7106	1066	B000068CJZ	AWG3H90WVZ0Z1	Sports & Outdoors	2	Pretty easy setup.	0.0					3
10214	1623	B0000D9SR8	A18HZCWRMROOOO	Baby	5	I am so glad we got this!!!	0.0					7
47581	8178	B001GQ2RZI	AQVDDLGAFH5QW	Baby	4	The purple hippo is excellent for her teething mouth, and the blue whale has recently become VERY interesting.	0.0					18
22396	3938	B0002YQ8FA	A3MM0UL4NWD0QN	Tools & Home Improvement	3	For some reason having 4 speeds is more agreeable to it and now it works like a dream.	0.0					17
44109	7652	B001AITVN8	A1SWIAG3T2W6XH	Sports & Outdoors	17	Update: I did a 109 mile ride on Memorial Day from Catlettsburg KY to Natural Bridge State Park, KY.	0.0					18
64157	10923	B00462PTZ4	A2IIFPUDC49ZMV	Toys & Games	7	This is a must have educational toy for toddlers.	0.0					9
39100	6854	B000YDDF6O	A9CVOQ6ME5R8Z	Baby	3	The songs are long and the sound is good.	0.0					9
61055	10466	B003MP93BW	A1CXA2EHSMHV6B	Tools & Home Improvement	3	), I decided to install this Skylink system based on all the positive reviews here on Amazon.	0.0					16
19906	3449	B0002GML4U	A3R4794K2RVU1S	Musical Instruments	14	Forgot to mention the nice packaging.	0.0					6
5573	819	B000056HNX	A2YZ1DHKMEV3LO	Baby	1	Dont bother buying these if you want your baby to take in less air.	0.0					14
5644	831	B000056J7K	A3PGL9975AP22I	Baby	4	I figured the Bjorn potties have been working well for us, lets try the top of the line Potty Chair!And its working great, the bowl rinses easily.	0.0					28
80503	13553	B00BJ9BL7W	A2Y4BBTVX6N6D3	Sports & Outdoors	3	Mine was just as described and pictured, I dont know, maybe I just lucked out.	0.0					15
58597	10050	B003889Z7K	AYLAZUCGWB6IE	Toys & Games	6	Ive tried the other character items but this one is the cats meow.	0.0					13
12128	1947	B0002CZV46	A26M5O53PHZTKN	Musical Instruments	3	The cable itself does not seem quite as good quality as my other Planet Waves cables but it is still better than most others.	0.0					24
41407	7201	B0014JPJES	A1NHIMW2RBWX0Q	Toys & Games	1	My 2.5 year old daughter loves the game and wants to play it over and over.	0.0					15
18240	3114	B0002F4VBM	AZ0LJNEP2VRD1	Musical Instruments	6	"""In particular, the bass dial can be used to increase bass to an amazing degree (especially when using double-coil pickups); its easy to achieve a """"fat"""" sound with this pedal."""	0.0					29
35779	6303	B000R5PJYK	A2Q8JDG8A7T70H	Sports & Outdoors	6	My unit wont allow me to switch to miles.	0.0					9
71411	12056	B005NACC6M	A37U8NH2CD9EDX	Musical Instruments	3	My only issue is the internal mics, while crystal clear in terms of quality, can sometimes be lacking on the gain side of things.	0.0					24
47394	8153	B001GAOOG4	A14J87NHJAGPYR	Tools & Home Improvement	47	The strobe mode is at the 135 lumens level and the SOS mode is at the 80 lumens level.	0.0					17
42203	7340	B00165P4WC	A3TA1UJWRJF9NC	Sports & Outdoors	13	So I recommend this seat bag very highly.	0.0					8
72496	12240	B0064RIB9A	A3E6FHS8DV037H	Musical Instruments	4	Perfect for what I want to do.	0.0					7
60218	10326	B003H3FUH0	A1UEADPA0Y09AS	Tools & Home Improvement	1	I ordered the Leatherman Squirt PS4 as a replacement for my (travel-friendly) Style PS.	0.0					12
44935	7787	B001C0G8TE	A1GJXPP8EBOM8J	Tools & Home Improvement	15	At least in my house, this uses more fuel than leaving the temperature set at one point - as low as I can and still be reasonably comfortable.	0.0					27
17826	3053	B0002E4Z8M	A2KI91IR3RA7D0	Musical Instruments	15	It has a very controllable proximity effect, something that is missing from the EVs.	0.0					14
26304	4596	B000BM6BMS	A39L35PUI58CFY	Tools & Home Improvement	4	it works perfectly fine prior.	0.0					5
57595	9892	B0033UWSYK	AYUSQDPU5RRJ8	Baby	8	"""The problem becomes - if its too """"complex"""" you will own it, but never use it."""	0.0					15
903	131	1929780109	A24LFAY8C6YGAV	Toys & Games	1	My family and friends hate this game for some reason, but my girlfriend and I love it and play it together once or twice a week.	0.0					26
69346	11742	B0051SDWP6	AYBR2TUUOQAYV	Baby	40	So far, no issues with the design/craftsmanship of the crib.	0.0					9
30731	5373	B000HJBD6E	A28X7NZ02016FO	Tools & Home Improvement	10	For the wattage, youll get much better lighting from the current led night lights on the market.	0.0					17
67892	11517	B004SPZXVE	A3FU0LFX4DPG3	Toys & Games	1	my grandsons loved getting this for Christmas.	0.0					7
26785	4682	B000BSWEFK	A1XDRM8B3E6LCT	Sports & Outdoors	3	We had deer within 10 yds of the blind and never knew we where there (it was a fawn so I didnt shoot but I could count the spots).	0.0					28
44824	7768	B001BS98F8	A3M55R486M5RUF	Sports & Outdoors	1	Great for taking small game.	0.0					5
76140	12861	B00847NHW4	A1DMT0Z4ZS16N3	Tools & Home Improvement	4	Sturdy, water tight construction.	0.0					4
23493	4111	B0006ZN9OS	A1EVV74UQYVKRY	Sports & Outdoors	10	But I wonder if the oil continue to wick to the end over time.	0.0					14
45883	7949	B001DMVGMA	A19SRR3WBARZPD	Sports & Outdoors	2	I happen to be an experiance hunter and servivalist with big hands, it is hard for me to find a knife with a good quality handle made for my sized hands..... but this knife truley fits like a work of art made for my hand size...... it is very sharp and even though some would disagree with the metal that used in its construction, i do not... i happen to appreciate a knife that i can sharpen and can use..... this knife is good qulity and i would recomend it to anyone with large hands.... if you have little hands this knife is not for you..... it has good weght and is balanced very well......	0.0					115
15763	2674	B0002E1H9W	A13KBLFF4IZF7H	Musical Instruments	12	That is the reason I did not give this product a 5 star.	0.0					12
36163	6369	B000RNB720	A8MQNZK3J0UEX	Musical Instruments	16	Anyway, while I have not checked the output of the adapter yet, I did fire it up on all the pedals I could power with the one extension that came with and everything worked nice and quiet.	0.0					37
54924	9448	B002OOWAGW	A1JQDOV95XFPLT	Baby	3	We have been using it since she came home from the hospital, and she still loves it.	0.0					17
36814	6480	B000TD4QLM	A1B6SIX2I161O9	Tools & Home Improvement	7	So instead, it was designed with a part that would come off to prevent this from happening.	0.0					17
37183	6552	B000ULU7SY	ASG87BTM7WT3D	Sports & Outdoors	1	I put two of these tires on a 2012 Cannondale Flash Alloy MB.	0.0					12
21249	3729	B0002H0A3S	A15TYOEWBQYF0X	Musical Instruments	25	I own 18 guitars, 16 of which are electrics.	0.0					7
54350	9356	B002KNOK9W	A5DHIFSSOA1B2	Tools & Home Improvement	5	Much less expensive than local stores.	0.0					6
5714	840	B000056JHP	A2A4T3NHN1P5ZS	Baby	11	It is easy to use, it makes the seat secure, and it is sturdy.	0.0					14
30613	5351	B000HDK6RW	A23KJK5LPHNM44	Tools & Home Improvement	3	I have a one from Lowes that looks exactly like it and operates the same way.	0.0					16
75690	12792	B007Y6LL1K	A2QYVKDP90508B	Tools & Home Improvement	3	The sensors work exactly as expected.	0.0					6
39529	6919	B000ZQ1HPG	A601XPH12C8G6	Baby	5	The color is fantastic.	0.0					4
54497	9383	B002LNHJIU	A7W6LSGB2BJ8H	Toys & Games	2	She was thrilled with it.	0.0					5
55701	9571	B002T4AEGK	A38RMU1Y5TDP9	Tools & Home Improvement	8	When I got the light it was still fully charged and that was probably a month or two since it was manufactured.	0.0					22
80838	13602	B00BRCMYLI	A30QAOLNZ4415R	Toys & Games	4	Some of the games are geared towards a younger set, maybe the 2-3 year range.	0.0					14
81531	13706	B00CJO90ZG	A5EWXRIZTQVX	Toys & Games	4	He plays with it all the time.	0.0					7
50240	8643	B001R2LQWQ	A3F1GM7ZAZD1SW	Musical Instruments	27	Im thinking of checking out the Vox Tonelab EX, which is being blown out now.	0.0					15
99	21	963679600	A37UYCR1HG32NC	Toys & Games	15	I dont remember exactly how long, but was pleasantly surprised that it was very quick.	0.0					15
11653	1890	B0002CZSJY	A26E1V45R24QVC	Musical Instruments	5	This is just good common sense.	0.0					6
47283	8143	B001G6VPJM	A2WU63KH85BPZE	Tools & Home Improvement	3	Quality product for the money, just just dont expect it to do any high-torque work; the bits look fragile.	0.0					18
36157	6369	B000RNB720	A8MQNZK3J0UEX	Musical Instruments	10	I am using a Pedaltrain Pro board and at 32.9 inches, it will require a pair of the extensions to get to all the pedals.	0.0					24
6606	990	B00005RHP2	A2013JDMPUV6D9	Tools & Home Improvement	6	The sub-fences are dead flat and easy to adjust and actually remain square to the table in every position4.	0.0					17
67307	11431	B004PKJXYK	A2YPB8IOEU10XJ	Baby	1	These bottles are designed for slow flow, for babies who are fussy, have gas, and spit up excessively.	0.0					18
45333	7863	B001CPD400	A3E06BCCD0AU7B	Baby	2	I cant say enough about them: Strong, easy to hold, and safe to chew on.	0.0					15
17806	3052	B0002E4Z8M	A2E4JXFRLSUX53	Musical Instruments	6	I was purchasing from my local music store through Amazon.	0.0					10
40054	6999	B0011UIPIW	A1B0NL8UWAELI7	Tools & Home Improvement	5	)* Great value (price-for-performance ratio)* Excellent gift idea* Durable finish* O-ring sealed, nicely machinedCons* Very minor, but the ridges on the front that let you turn it on and off, arent very deep and thus turning it isnt as easy as it could be if they had deeper ridges.	0.0					46
73780	12439	B006WAVEP2	A20BKZTTFO1TF7	Toys & Games	1	My girls, 2 1/2 and 5, and I love to play with this set.	0.0					11
23148	4056	B0006H92QK	A3H4S6YO9VNGDZ	Musical Instruments	42	You cant just use a different microphone or noise gates or processors of any kind, just quiet, anything else is a pail on a sinking ship because this is an acoustical, rather than electronic, signal to noise ratio.	0.0					38
5414	795	B000051ZOO	A2AVQKTJCOA7DX	Tools & Home Improvement	13	You can sharpen the blade on the machine--no need to remove it--a real time-saver.	0.0					15
43165	7487	B0018AC4GY	A2MLCDNF281RIW	Sports & Outdoors	14	No cable or chain can take the place of a good U-lock for top security.	0.0					14
80969	13628	B00BWXPUAY	AI93WXNIO2NMT	Toys & Games	6	I also love how his eyes look.	0.0					7
8355	1288	B000087L1K	A2C5968KLEBCJ2	Toys & Games	3	She even loves the bag they came in (a great plastic zipper bag with a handle).	0.0					16
15115	2522	B0002DURNK	AASCUHX7YUC6M	Musical Instruments	1	These guitar strings are nothing special, and based on the amazingly low price nobody should expect them to be.	0.0					19
51305	8813	B001V9NCS6	A1N1YILIX0YA9F	Tools & Home Improvement	5	Beware of the same tool that is now made in Taiwan.	0.0					11
25374	4438	B000A6GTDG	A2WJBUGJ39ZSC8	Musical Instruments	21	$175 for a roundback is really a no brainer.	0.0					8
74865	12636	B007HVG2DE	A1D1SVAWJBVGYP	Toys & Games	2	"You put them spoon into the food bowl and the spoon ""magically"" moves to what food she is spooning."	0.0					19
47791	8210	B001H0GF1K	A1B1UP3ZRGWKFP	Baby	2	Its pleasing to the eye and not tacky as some of the other exersaucers out there.	0.0					16
33022	5785	B000M6D0Y0	AXKDNVCNN50RZ	Toys & Games	6	Dont listen to these bad reviews.	0.0					6
34812	6126	B000P0TP92	A34VA2QLT0X903	Toys & Games	5	Im going to be optimistic and assume Im a GENIUS and see how I do against the other games on the device.	0.0					22
5256	765	B00004YTIP	A3QG7BTDAZQ19M	Toys & Games	1	I purchased this to use as ball pit for my kids.	0.0					11
25427	4449	B000A8C5QE	AOVTLYTHVDNUX	Sports & Outdoors	11	Keep in mind that this is a lightweight minimalist stove best utilized for one or two people to boil water for instant meals such as the Mountain House variety or when cooking/heating simple meals such as chili.	0.0					36
41276	7184	B0014BRWSM	A1EQNK3NX1QP3O	Sports & Outdoors	1	These are amazingly powerful pads when the rims are clean.	0.0					10
20398	3569	B0002GXV2Q	AN5QXK8A9F8LH	Musical Instruments	4	Anyway, besides that, they seem to be decent enough quality.	0.0					10
40626	7082	B00134PLN8	A15P6YW0LNA8S7	Toys & Games	12	Im thinking, perhaps Leapfrog will discontinue the Leapster2 in the future too, that is if the Explorer becomes a huge success.	0.0					20
14346	2372	B0002D0COE	A1VFUMY02HJIFY	Musical Instruments	5	However, I may have added too much humidity.	0.0					8
12356	1970	B0002CZV82	A2F92AOWTIUIB	Musical Instruments	1	"I know, I know, many people hate on this pedal, calling it ""stale"", and ""generic""."	0.0					15
80758	13592	B00BQ68RYS	A115W6MM9ILLK0	Toys & Games	8	This is my 1st S H Tamashi fig.	0.0					7
68476	11612	B004W02YMG	A3BQ7SYRT9PPJL	Baby	7	It ships in a huge box.	0.0					6
36197	6373	B000ROCF3E	A1DQE75M4R1SSM	Sports & Outdoors	1	I like the width of the band.	0.0					7
26343	4602	B000BN9IH2	A1QPPZ31S5TC0U	Tools & Home Improvement	2	So, I attached coffee table aprons to 5-inch square table legs by pre-drilling the holes with a 1/8th bit and then using they #8 screws.	0.0					21
23499	4112	B0006ZXFWO	A2RIQKV4OOXME1	Musical Instruments	6	This isnt 1960, get an upgrade already.	0.0					6
25936	4544	B000B6FBA2	A3SDJ70H00OQCJ	Musical Instruments	8	If a fingerboard is flat, like a classical guitars, the capo must be flat, too, or the center strings will not be pressed down properly and will buzz.	0.0					28
43192	7488	B0018BK7VC	AOZFQAPPLMVOB	Sports & Outdoors	16	The stainless steel design holds up really well and heats easily.	0.0					11
31720	5539	B000J5Y214	A3CG1XH8G9AFSK	Musical Instruments	5	The FX processor works flawlessly just as long as I remember to push down the selector to engage the desired function.	0.0					21
8316	1283	B000083JTJ	A1VOOS3JQ0AI8C	Baby	2	It looked very uncomfortable.	0.0					4
