	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
15272	2561	B0002DV7ZM	A2VDGYUTGIOL86	Musical Instruments	2	It has cushin/ padding so my guitar is safe - its small but stady.	0.0					12
59802	10245	B003DROFXU	A3IOW0DJPHGB3Z	Baby	10	I have 2 dozen and he loves them all the same!	0.0					10
62378	10663	B003WMC6U0	A1AZOG7YMURLD9	Toys & Games	5	Perfect for carpet, hard wood, grass, sand, you name it.	0.0					10
50691	8721	B001TGRIF4	A45XQW26R01JV	Baby	1	This caterpillar is not only cute but it is entertaining with all of the tags sticking out of it.	0.0					19
60274	10328	B003H4QFSM	A26FX2091HJNIE	Baby	36	Love love love a good sun shade.	0.0					7
58467	10029	B0037Z7D0A	A1KO1KHST8MO2V	Tools & Home Improvement	2	Nice quality, stick to the work and surface very well.	0.0					10
69330	11742	B0051SDWP6	AYBR2TUUOQAYV	Baby	24	****Update: I purchased a mattress on amazon (Sealy Baby Posturepedic Mattress).	0.0					11
1317	202	B00000ISEE	ATI289UQUI7H0	Toys & Games	2	I would definately buy them again.	0.0					6
24634	4312	B0009GA6SQ	AF6EYHIGE8JFU	Sports & Outdoors	4	I would recommend this Polo shirt to family and friends.	0.0					10
56895	9767	B002ZQLFPQ	A1PGA8QPKOOBKK	Baby	5	Highly recommend!	0.0					2
58623	10053	B00388C3TW	A2RW9JSBXMPEPY	Toys & Games	2	She is now 14 months old and has had this for 2 months.	0.0					11
40643	7083	B00134PM5U	A1TWUKLBAUD5KS	Toys & Games	4	I discovered that he had already memorized level 1.	0.0					8
1170	179	B00000DMF6	A2RIAXGSBP65BJ	Toys & Games	11	Who thinks a young kid should be touching an injured animal?	0.0					11
50622	8709	B001T7H01U	AOMTM6GA9MDDU	Sports & Outdoors	4	Its not going anywhere.	0.0					4
17859	3053	B0002E4Z8M	A2KI91IR3RA7D0	Musical Instruments	48	It has a nice metal case for storage/travel.	0.0					7
71583	12087	B005PXVP88	AE5L4NH37NPFE	Toys & Games	1	Wears these alot.	0.0					3
72203	12193	B005Y8JL80	A203OCQQ12MAVT	Tools & Home Improvement	3	Nitpick #1 - it would be nice to only have to stock ONE leviton sensor in my stockroom - a 24-480VAC model (or better yet for solar installs which are becomming more common a 12VDC,24VAC-480VAC combination unit).	0.0					32
12782	2035	B0002CZVW8	A2D0F87RY5YMHN	Musical Instruments	3	I always recommend all Kyser Capos.	0.0					6
6144	911	B00005BV89	A3O2XYVT5YJB9X	Toys & Games	5	Comes with a lot of great little accessories for a baby nursery.	0.0					12
72874	12298	B006G9F8AQ	A1XA0M6YC1WAO0	Baby	1	Have not used it yet but it is ready in case it is needed.	0.0					14
19314	3319	B0002GJ6FC	AZBUUKQLYKUCL	Musical Instruments	1	I do all my own guitar maintenance, which means that my guitars have to lie on the bench with the neck elevated for me to change strings, etc.	0.0					28
81339	13681	B00CDA0IUC	A30VX06O5GPY13	Musical Instruments	2	The letters are big so you dont have to strain your eyes to see the notes when you tune.	0.0					19
32420	5679	B000KORVJY	AF3D31QX07BWW	Sports & Outdoors	6	So, I learned that cheaper is not better in this case.	0.0					11
77733	13104	B008YUPQ7K	A2UFUQU5ZL6ZF6	Baby	17	Id recommend this bag to any mom or woman!	0.0					9
27312	4775	B000CHJTG2	A3OXHLG6DIBRW8	Musical Instruments	1	The Pyle Battery Powered PA System With Wireless Microphone is surprisingly well made and has features I would have expected on much more expensive equipment.	0.0					25
78825	13296	B00A4U2NIS	A2VNUI9CZ49FTR	Toys & Games	20	Still gave it 3 because my son still enjoys it.	0.0					9
80727	13588	B00BPIPNIU	A1B419ASJGZ5SO	Baby	6	I am also in love with the tri ad lock.	0.0					10
10366	1654	B0000DH5TR	A26OTKEK2ZK6P3	Toys & Games	8	Also, the nature sounds are annoying and the vibrate/sound box could be designed better.	0.0					13
31743	5543	B000JCN6C8	A3V9HT10S0KDOX	Sports & Outdoors	5	The screw drivers have come in handy at work and at home and the multiple knives are always being used for something in the garage.	0.0					25
42651	7408	B00175YU7G	AG441OTUR0NUQ	Baby	1	At first my son wasnt fond of this teether... he just never liked it.	0.0					14
13307	2153	B0002D01IG	A1L7M2JXN4EZCR	Musical Instruments	3	If I had to order it again I would pay 140 more and get the SG 400 which has the quality pickups.	0.0					20
65212	11085	B004DFO57M	APOWHUIUSMU	Baby	5	These are great and the baby still has all of her fingers.	0.0					12
21309	3743	B0002H0A3S	A2XSWF2AJSXQZB	Musical Instruments	2	But they last a long time and sound great.	0.0					9
19952	3457	B0002GOJZO	A2053ZJUGCKUA5	Musical Instruments	1	I have tons of picks and these are well made and easy for me to hold in my hand without slipping around too much.	0.0					24
57910	9937	B0035ER8IU	A1VZLNE6UV00S9	Baby	3	Will come in handy for years to come.	0.0					8
33940	5950	B000NK0GH4	A3MC3BG9YYEYFD	Sports & Outdoors	1	These grips make it almost impossible to get a bad grip.	0.0					11
57238	9833	B0031QPJZG	AMXH56OAVOJ30	Tools & Home Improvement	2	The process of testing this showed me the importance of hand placement on your torque wrenches.	0.0					16
75681	12789	B007XVYSZ2	A29VVGSKKN8QEN	Toys & Games	1	This turned out to be a perfect chanukah present for my boys who cant get enough of the dino to truck and back again action.	0.0					25
17132	2952	B0002E382Q	A3EXWV8FNSSFL6	Musical Instruments	14	Inside the wires are soldered solidly to the jack, and then the whole thing is cast in solid acrylic or plastic.	0.0					21
19948	3456	B0002GOJZO	A1LQC225SE8UNI	Musical Instruments	1	Elderly pickers like me fumble conventional picks onto the floor, particularly when the skin is dry during winter.	0.0					18
82823	13878	B00FAQVY5E	A2RN2AO4BE6F4K	Toys & Games	5	She tore into this starter kit and was able to build it all herself.	0.0					14
3452	482	B00002247C	A1J0GL9HCA7ELW	Tools & Home Improvement	19	I dont see how they could come out with a better tool,  unless it would run itself on voice command while you sat back and watched!	0.0					26
13773	2251	B0002D0CEO	A29GXZXORG2DS0	Musical Instruments	3	They are easy to grip onto, even when your hands are sweaty from rocking out all day.	0.0					17
46970	8101	B001FBK440	A3CTXFPNJCCUVO	Baby	8	A very subtle, but nice distinction.	0.0					6
48444	8335	B001KK6I8M	A1TXVLUZLZEBRJ	Baby	2	Its a 0-6 month pacifier (versus the 3+ month harder Soothie) and my son loves it.	0.0					14
53271	9171	B002CMNXT4	A1UGPIBPZGWJKF	Sports & Outdoors	10	It is easily adjustable to fit a small person (me 52, 120 lbs) and a bigger person (my husband 510 180 lbs).	0.0					18
49835	8584	B001Q70A0G	A3SFZ2KUO6GV52	Tools & Home Improvement	21	He claimed, in broken English, it was a type [sic], we usually dont include batteries to out [sic] light.	0.0					19
3871	535	B000022621	A3GMX1YLNMQX1L	Tools & Home Improvement	25	Its certainly better than the stock Jet Fence that came with my saw (bigger, beefier, and more solid).	0.0					18
23849	4180	B0007OD8SU	A1AM8XLB1XN3Q6	Baby	7	I cant imagine all the times we would have interrupted his sleep if it werent for this monitor.	0.0					18
74337	12539	B0075XNGGK	A22NSIO5HTBYXC	Toys & Games	5	She won some and I won some and she enjoyed every game.	0.0					12
63258	10787	B00421AGP2	AI2XINIZFPBI8	Toys & Games	5	The person who spins puts their answer care face down and the other players also put down A or B face down, trying to guess how the spinning player would answer.	0.0					31
43438	7522	B0018T09ZI	A2VKY8WACJ550Y	Baby	6	The only complaint I have is the price - loveybums.	0.0					9
56720	9738	B002YK2WU0	A1XDDJQPV6EZH2	Toys & Games	2	So I was disappointed when I got it.	0.0					8
50837	8746	B001TZ0NYS	A3NWN21HH5CEWZ	Baby	9	Not too big but perfect for change.2.	0.0					6
34060	5985	B000NPUJN0	A1S8BBGQQLGC01	Tools & Home Improvement	1	Handy to have around the shop and color coded makes them easy to find the right tool for the right  job.	0.0					21
79003	13331	B00A92GJJA	A10F5HQ60ATTZN	Toys & Games	2	Ratbat and Frenzy look are classic characters that were tapes for Soundwave back in the day.	0.0					16
30903	5404	B000HX04TW	ASREZFXN55U2R	Sports & Outdoors	2	The pillow actually has some thickness to it - it was comfortable to use and it wasnt thin like other pillows Ive tried.	0.0					22
57035	9795	B0030DFRGQ	A1DM4B06D5UYM5	Baby	10	You will not be disappointed.	0.0					5
46419	8014	B001EHZQGG	A3BF5ZDPEKGN0H	Toys & Games	2	It is an adorable stuffed black bat.	0.0					7
20300	3540	B0002GXF8Q	A3PGVJF37JSHFO	Musical Instruments	4	Works great.	0.0					2
9942	1582	B0000C50H5	A1MASW50Z8DVXH	Sports & Outdoors	6	This doesnt bother me however, as I chose this one for car carry.	0.0					13
32618	5716	B000LEG2WA	A1UKLOZHC1X35L	Baby	28	That thing gets used quite a bit.	0.0					7
72442	12231	B0063IDAX2	ANAK4SMXGXPHF	Sports & Outdoors	2	Tedious work to remove crimp, so buy military brass with the crimp already removed	0.0					14
51792	8909	B0021WGKIG	A1XAYSI96X8YVH	Toys & Games	1	I just picked this up for half the price at a certain red brick and mortar store...  but I bought 2 sets so as to have 10 pins.	0.0					26
33635	5883	B000N178E2	A1QCJEFA8WVLFX	Toys & Games	1	If you are trying to cook with a toddler at your feet this is a must have!	0.0					17
42602	7398	B00171JEE4	A1REAB66KK1CMA	Tools & Home Improvement	25	I used several different brands of sandpaper ... including 3M.	0.0					8
7586	1189	B00006G9LI	ALLHJD3KZF9KC	Baby	10	I purchased this from Baby Depot but several stores also carry it including BRU.	0.0					14
70059	11855	B005BTLXI8	A3EYQ06LJKNOKL	Tools & Home Improvement	22	But its so well engineered that the paint makes it very tight to remove, its a tug of war to that thing out each time.	0.0					25
6316	939	B00005J36F	A2VF6VK8P7UJVA	Toys & Games	7	I was more than disappointed.	0.0					5
15879	2698	B0002E1J5E	A2F2L5F9OWWVY6	Musical Instruments	3	So I got these and they are awesome.	0.0					8
63223	10783	B004201GHK	ATL9UZL47S38Y	Baby	3	Sold here is soft ,that is what I received, and I wish I would have known because I would have liked to start her with the softer one.	0.0					28
82656	13856	B00EW0V2EC	A12DQZKRKTNF5E	Sports & Outdoors	10	The construction is solid, and will support up to 300 pounds.	0.0					10
509	81	1589944968	A1UP19XQH91JT0	Toys & Games	8	Sure, the kids could regularly ally themselves with a particular attacker or defender, but their four ships often werent enough to turn the tides of battle.	0.0					26
26551	4646	B000BQKBYS	A16EIVIBBXFAQ0	Tools & Home Improvement	2	Unlike many such products, the tape comes off the roll very easily without splitting.	0.0					14
33764	5915	B000NADHIO	AFAT0G49G78WC	Sports & Outdoors	4	Made of stainless steel, so much better than the plastic one.	0.0					11
62110	10624	B003VPO0OS	AI252S1F57DGC	Tools & Home Improvement	19	I have used them side by side with the Oshluns and find there is no difference between the blades at all... this only helps confirm that I think some people must be using the blades incorrectly.	0.0					36
34821	6130	B000P1RO7Q	A10P426XJ8WJXX	Sports & Outdoors	3	The computer is difficult to remove from the strap, although better that than lose it somewhere along the way.	0.0					19
59173	10149	B003ARSYR6	A2L46U9X378VKP	Tools & Home Improvement	10	Since this was my only planned crown molding project and since I am an old man, I didnt want to invest too much in a jig that might not work and may never be used again.	0.0					36
18506	3156	B0002F75K6	A2XL6TZM34HFV3	Musical Instruments	14	It has no paperwork or owners manual.	0.0					7
69466	11762	B0052MIINM	A2OUJTK9FWBTOX	Tools & Home Improvement	5	I use this for lite construction and home use.	0.0					9
34279	6031	B000NWTX6W	A25R6EQMYCF290	Sports & Outdoors	4	A bunch of other designs looked to be some sort of knockoff of the Bowflex design.	0.0					16
52654	9069	B0029SAXJO	ATZJNEXX7LWD3	Tools & Home Improvement	1	I know I only gave it 4 stars.	0.0					7
1781	283	B0000222UX	A153667BXFYPSE	Tools & Home Improvement	5	3/4 plywood is easily ripped cleanly and accurately.	0.0					7
21187	3721	B0002H04NE	A24AQ24CD6865K	Musical Instruments	5	Sound like Rotosounds..... think Roger Glover, Geddy Lee, and Chris Squier.	0.0					11
43656	7559	B0019526UW	A3IC8A0YNP03SD	Baby	4	Technically it does rinse because water comes out, but it shouldnt be so difficult to maintain.	0.0					16
67138	11396	B004OYWY98	A2VGZGUNW0MNP7	Baby	6	Hope he likes it!	0.0					4
50267	8648	B001R6ATXO	ATHDIFH47JP2X	Toys & Games	4	Also Elefun uses four C batteries.	0.0					6
215	41	1223062341	A2KN6Y7GC7GT1K	Toys & Games	5	The pieces are attached, which is great for not worrying about losing them, but they are held on very tightly and we had to work hard together to turn them over.	0.0					31
8500	1311	B00008VE4P	A13CZ8CTDBAY68	Tools & Home Improvement	7	Everything is manufactured to the upmost extreme.	0.0					7
14066	2315	B0002D0CKI	A17VW66OGW0ZKA	Musical Instruments	8	I should have paid more attention to the size and thickness.	0.0					11
53130	9144	B002BY2C4U	A2H74LPCO42BAJ	Toys & Games	1	Lots of paper and big enough to draw and paint !!	0.0					10
53673	9251	B002G66L18	A18H50IXCFI2O4	Baby	2	Anyway, it seems to work just as well and we like that the strap can be loosened and removed easily when we move unlike many other furniture anchoring systems.	0.0					29
15211	2544	B0002DV7U2	A3GJ25QG91UI9Y	Musical Instruments	1	Excellent compact guitar stand.	0.0					4
26981	4712	B000BVKPO4	A1602X5B3VJVQ8	Baby	2	It is large and will hold everything from a pumping session (plus bottles/nipples/pacifiers).	0.0					12
81042	13634	B00BZO1PE0	A2Y3CC95T33QWS	Baby	25	And your child will be wriggly (see next post).3.	0.0					9
47974	8243	B001HBVIAW	A1M2T0J45TTE64	Sports & Outdoors	11	Con:Wears my rims faster than I would like.	0.0					9
25521	4473	B000ANQHTA	AKDFFFFOFXF5E	Tools & Home Improvement	3	I also read others who seem to have solved these same problems.	0.0					12
45221	7843	B001CJXB5E	A3M030W1X1RMQZ	Sports & Outdoors	3	It holds my light very stable and is easy to put on and take off.	0.0					15
35384	6232	B000PW6Z84	A2ZU2US5W2POQX	Sports & Outdoors	2	The design of this holster is great.	0.0					7
82393	13827	B00EAD65UW	A2I6GN7OHB9JKF	Tools & Home Improvement	3	setup was very easy.	0.0					4
44657	7734	B001BDD6T2	AO8WBT59H4V9K	Baby	5	Clasp on the pendant works great.	0.0					6
61154	10487	B003NVLWMI	A20SEVQ6ZDT7WN	Tools & Home Improvement	9	Update 7/8/12The replacement to the original is still functioning as it should.	0.0					11
28687	4992	B000F3GNW6	A1O9TQSCKSLG9J	Toys & Games	1	My daughter received this for her 3rd birthday and she was so excited to use it.	0.0					15
81490	13702	B00CI6J3HA	A307YFSORUAXSQ	Toys & Games	7	This container has no top.	0.0					5
49390	8502	B001OM1FY8	A2X34LIRHZ7OIN	Sports & Outdoors	1	Bought this to quickly load AR mags with M855 on strippers.	0.0					10
511	81	1589944968	A1UP19XQH91JT0	Toys & Games	10	More often than not, I was out of attack/defense numbered cards and sometimes had two or three negotiate cards in my hand.	0.0					21
46865	8087	B001F8SBNO	A2SSPKTTP1R0TE	Sports & Outdoors	6	I will most likely get the following wristband such as the one mentioned before, or something similar for better comfort and wearability: Voguestrap TX51012BK Allstrap 16-20mm Black Adjustable-Length Perforated Nylon Sport Strap WatchbandIt IS a very good compass, but the wrist strap could be better.	0.0					42
48499	8342	B001KN31KW	A27M0XI3C0BNDC	Sports & Outdoors	6	For 30 dollars, its up to you if you want to buy this product.	0.0					13
68834	11669	B004YI1T4K	A2V7B4EPXFPWOI	Tools & Home Improvement	3	I like the lightness, although my old one seemed strong enough to stop a tank.	0.0					15
27330	4779	B000COHC3M	A31DN6H8LGI1LK	Tools & Home Improvement	1	The writing is hard to read but the product works flawlessly.	0.0					11
64923	11044	B004C43JJ4	A2MM3GESFUQJPC	Baby	5	But you know what a bigger tray means?	0.0					8
29272	5105	B000FKMTBS	A2UWPPU5GZLMQZ	Sports & Outdoors	8	The rubber coating is easy to grip and looks good.	0.0					10
19688	3399	B0002GLDQM	AJK15Q9JOEHRH	Musical Instruments	2	I stick it on top of my amp so ive always got a pick close by.	0.0					16
61464	10517	B003PGRHRU	A3BINY8P2HIS7Q	Baby	8	We took them on vacation too and they folded up and packed slim.	0.0					13
942	138	1933318430	A3I1BJIFFM4S21	Toys & Games	6	game -with one exception.	0.0					3
76628	12933	B008BPI2HE	A14JBDSWKPKTZA	Musical Instruments	17	I finally concluded that there was no difference.	0.0					8
74556	12585	B007ATWM46	A2B93JRDVAYL7	Baby	4	One of them had a burn mark or something melted into the plastic that was brown in color... it just resembled poo too much!	0.0					24
3790	524	B0000225E0	A3OW1INW6D6BIT	Tools & Home Improvement	1	We have a auto recycling yard and we are tough on our air hoses.	0.0					14
78190	13181	B009C451IG	A209LJOXR4PNZM	Baby	2	By the time my baby needed them, her legs were too big and they didnt even fit.	0.0					17
80113	13497	B00B8BFG0O	A5YCO02NI33WN	Tools & Home Improvement	1	I bought this opener along with the Liftmaster 828LM Internet gateway.	0.0					10
82857	13881	B00FBWFVK6	A3R7RE5O61M112	Toys & Games	1	I have to admit, Im not all that keen on the whole pooping toy craze...	0.0					15
48750	8390	B001LQCOIS	A25IA84ZPE7KH9	Baby	17	They make a large amount of food, freeze it in ice cube trays, keep it in the freezer and thaw cubes before every meal.	0.0					24
53344	9183	B002D76GX8	A2T8AJOK806D	Baby	4	It goes over the vertical slats of the crib and velcros on in the gaps between slats.	0.0					17
83235	13913	B00GCHAJQA	A22C19FQ9MLCOM	Baby	8	The hole seat is lined with foam liner, like a bike helmet.	0.0					12
13543	2194	B0002D02RQ	AONGA3BHTK0EG	Musical Instruments	1	I tried this but ended up going back to Tortex.	0.0					10
71409	12056	B005NACC6M	A37U8NH2CD9EDX	Musical Instruments	1	I purchased the DR-40 for use in field recordings for found sounds and other sampling needs, and it accomplishes that very well.	0.0					21
52982	9121	B002B8EWVW	A20JJ8634DG3FS	Musical Instruments	11	"""The footprint is fairly huge on the board at about 7.75"""" x 6.5"""" (approx)."""	0.0					12
2191	333	B00002233H	A14JBDSWKPKTZA	Tools & Home Improvement	7	Has air pressure, to create torque and variable speed adjustments, and has reversing capabilities, and is the best price on the block.	0.0					22
79350	13382	B00AJSJZQS	A1VS1LL905P5L5	Tools & Home Improvement	3	Previously Id installed some simple LEDs years ago that at the time made a big difference, but thought it was time to try a dimmable upgrade with the latest technology.	0.0					30
37354	6573	B000UV7M28	A2F92115IBV4RK	Sports & Outdoors	15	Thats as far as Ive gone with it.	0.0					8
63179	10775	B0041LM6QU	AIXDV2Z2NEYP6	Toys & Games	4	You cant break it if you tried!	0.0					7
38092	6686	B000W2CPCC	A2BDT8C8FGPNF4	Sports & Outdoors	4	Okay for an emergency, but dont consider this your sole ear protection.	0.0					12
36513	6422	B000S8J0HS	AS2X2ZX25LVXI	Baby	14	Thanks Shermag!	0.0					2
70470	11915	B005F3H6Q8	A3OA4DV4L81N1D	Musical Instruments	21	Im used to mixing with neutral speakers and headphones but it would be nice if you could adjust bass, mid and highs for different room responses and taste.	0.0					28
58174	9973	B0036MDNMQ	A2050YEBF2VUBN	Toys & Games	1	My son collects dinosaur figurines.	0.0					5
35495	6253	B000Q8868E	A2QTPNOT8NDRV4	Sports & Outdoors	2	All jokes aside I saw from the posted pics what I was going to get wasnt going to be high back seats no big deal.	0.0					25
30368	5311	B000H5OKOU	A32T2XLRS3XKOL	Tools & Home Improvement	3	Clean up is a breeze.	0.0					5
43030	7464	B0017VM2NY	A1MFARTPOQ9XXJ	Baby	20	This is what Orbit Baby had in mind, you obviously dont use it as your everyday stroller but as an bonus feature to the Obit list of features.	0.0					28
41961	7290	B0015U789A	A3VPP95ZKOOUJK	Sports & Outdoors	6	Build quality is excellent and Im still very happy with this purchase.	0.0					12
40994	7134	B0013OBXG2	A24VVEP0P6ZF5I	Toys & Games	6	"""They clearly arent playing by the book written rules, whether thats picking out their own """"roles"""" instead of pulling at random or if its not using the epidemic or outbreak correctly or not using card trading as its stated, Im not certain."""	0.0					42
6343	944	B00005JDNM	AE4JO439OYGE8	Tools & Home Improvement	1	Ive been in the building business for 25 years & have used all types of table saws and none compare to the quality of Bosch.	0.0					23
58449	10025	B0037UWGWK	A2RISVGARPAHJQ	Toys & Games	1	Everything youd expect from a Melissa and Doug toy!	0.0					9
79174	13362	B00AHPZY6S	AM188RARFCUSA	Baby	2	Updated again in April 2014 after over one year of use with both children.	0.0					13
80460	13546	B00BHK0GYW	A3U59VKWFTL606	Baby	2	He is skinny, but other brands (like Sunbaby) just were not giving him enough room anymore.	0.0					16
74398	12551	B00775U484	ALM0NZMSNVWOW	Baby	5	It leaks and Im not getting more.	0.0					7
49248	8475	B001O4YIO0	A38O27BDP2QECS	Sports & Outdoors	6	Theyre sticky so I can put them on wood or cardboard targets making them ideal no matter where youre shooting	0.0					20
5194	757	B00004Y8CI	A2XNNIEGW4A30J	Tools & Home Improvement	5	Highly recommend if you want a set with the same key.	0.0					11
17188	2958	B0002E3830	ANZGC4YCEQC6W	Musical Instruments	5	Next,  I simply turned the amp back on (the sound levels were already set and I did not touch them) and played my guitar again.	0.0					25
69420	11756	B00527V6J0	A37IHRVO8JWYF2	Tools & Home Improvement	1	Im very big on recycling and re-purposing so dont just throw plastic bags if I cant recycle them.	0.0					17
54616	9406	B002MUAUJM	A21KNRUAA5RK5E	Tools & Home Improvement	6	The battery could fill perhaps two car tires completely before its worthless.	0.0					12
16241	2758	B0002E1O2W	AW91VDERXXKGT	Musical Instruments	5	The Elixirs are not as bright as other strings when you first put them on -- that is true.	0.0					18
55020	9460	B002PA0NZ0	ANCOMAI0I7LVG	Toys & Games	12	My daughter was devastated when I took Jessie from her, but I informed her that Jessie refuses to be quiet and so she has to sleep in the toy box.	0.0					30
59083	10136	B003AJ9M1Q	ATU8547UX4G9F	Toys & Games	7	Oh, and we got ours for about $20 (less maybe?)	0.0					9
30266	5290	B000GYZ334	A22V5OS9DCIP75	Toys & Games	3	The furniture - all of it - is easily breakable.	0.0					8
33812	5927	B000NF5FRA	A21PV1OB7UQ79V	Baby	2	Having it attached to the stroller will free up her hands!	0.0					11
41016	7135	B0013P53YE	A1VQUQO879ULBT	Baby	1	I was skeptical of those at first so I only bought 2 initially.	0.0					12
10054	1600	B0000C53CZ	A3L7NMPF4PGZWE	Sports & Outdoors	1	"""if you have a heavy 4"""" 357 mag or 44 mag smith u want to carry."""	0.0					13
23210	4062	B0006IQNCK	A7KIY7RDFHRN9	Musical Instruments	4	These are also amazingly enough still made in the USA as well.	0.0					12
24131	4222	B0007W2ESW	A3TTFJT0HX6E0V	Sports & Outdoors	4	I like the fact that it was smaller in diameter than other 8# balls which made it easier to hold.	0.0					19
82959	13887	B00FIYJXAQ	A1MC6BFHWY6WC3	Tools & Home Improvement	17	I personally find it perfect.	0.0					5
38450	6745	B000WUF4LS	A3MEMX0XF00TBD	Baby	4	Individuals living in apartments or smaller homes, and who have a small to average sized infant may find it useful as a space saver.	0.0					24
55194	9485	B002Q8HGME	A1LAGS8H4A2DR7	Tools & Home Improvement	3	The space under my bathroom sink was very tight and I had a hard time getting any tools I could use to fit.	0.0					23
27315	4775	B000CHJTG2	A3OXHLG6DIBRW8	Musical Instruments	4	Battery included.+ Inputs for 2 Microphones, 1 Guitar, and 1 Audio Connection - Each with its own volume control+ Portable - Built in retractable handles and wheels makes moving this around very easy+ Includes a mini-Plug to 1/4 Converter - A handy accessory+ Includes Echo Effect - A fun adjustable effect to liven up your voice (my kids loved playing with this :-)Note: My unit shipped with one of the fuses in a bag and it needed to be installed before the system would work.	0.0					72
14176	2332	B0002D0CL2	A1HW9DAJBYXGDV	Musical Instruments	1	Give these picks three days and youllNever go back to another style.	0.0					12
67821	11511	B004SKY73O	A3AFNPL8179FV3	Tools & Home Improvement	8	The built-in light is nice, however it isnt that bright.	0.0					9
17253	2970	B0002E38B2	A2F92AOWTIUIB	Musical Instruments	3	If youre wondering how to get Neutrik/Mogami cables cheap, make them yourself.	0.0					11
27253	4765	B000CCYPAM	ANRPK5SZQ3535	Sports & Outdoors	3	If you hate feet like me, then just cover them up man and buy some of these.	0.0					17
62918	10739	B0040718V4	A5CDMTW6JKV5G	Tools & Home Improvement	5	The first thing you need to set is the time and date.	0.0					12
81789	13737	B00CWER3Z2	AOPQLW9M43I1F	Toys & Games	2	They all love legos and play with them daily.	0.0					9
2171	331	B00002233B	A3MR51MDYU0KXJ	Tools & Home Improvement	5	The level mounted in the drill body is a great idea,it really works well.	0.0					15
43679	7565	B00198PQHY	A0764543R3OVY4FERRXM	Baby	3	Shes only 2mo old right now, so shell only be entertained by it for about 20 minutes... but it keeps her attention!!	0.0					20
17240	2967	B0002E38B2	A1F5HMIDLSR3EF	Musical Instruments	4	Yes you can get many cables way cheaper (and Im all for getting things at a good price - publishers clearing house has Not visited me yet!)	0.0					26
74414	12554	B0077K1G22	A2BBNUB60O78RA	Tools & Home Improvement	1	Used to splice into the connectors to make longer connections between LED strips.	0.0					13
30393	5315	B000H67EAQ	A29M36OVC536A5	Toys & Games	4	), the tiles in this expansion are placed first, and the rest of the game proceeds from there as normal.	0.0					19
63669	10852	B0043RZ9QQ	ADH0O8UVJOT10	Musical Instruments	48	The Satriani model brings its own special character to the series, and if you like the tone as much as I do, might become an instant favorite.	0.0					27
34503	6065	B000OAHZVI	A2DNY7AKEZDAB8	Tools & Home Improvement	1	Weve all been there... you just need to get that final screw in and... the... drill... just... cant... make... it.	0.0					20
58147	9970	B0036DM37G	A38AXM41DVCCO5	Baby	11	This one is so much better.-Nice extras like the stroller straps, bottle holder, matching mini-purse and cross body straps.-The bag has several different pockets to help keep you organizedCons:-I hate hate hate the closure on this diaper bag.	0.0					35
7646	1199	B00006IS67	ANABBW0ZDMRER	Sports & Outdoors	8	While this file does appear to be the same steel as the other implements, in a pinch I have no doubt it will do some good work.	0.0					27
9725	1522	B0000AWE5J	A1XJJ8H8EEP76	Sports & Outdoors	1	The quality is OK and the bats fit in well.	0.0					10
17684	3038	B0002E3DNK	A34O0KQV4QXWNQ	Musical Instruments	5	Disappointingly, the replacement unit I received also has this issue, but only about 7-10 degrees worth.	0.0					15
41293	7187	B0014E47I2	AWHMMS0MCMRFC	Sports & Outdoors	2	All are made with great craftsman and high quality materials.	0.0					10
15058	2509	B0002DUPZU	A14FNPHPBHTMO4	Musical Instruments	1	Arrive on time and as described.	0.0					6
7968	1237	B00006ZCCE	AIJ3JAT8596TA	Baby	6	If you have a regular boppy, you could do that yourself.	0.0					11
54234	9341	B002K51IQI	A3RJYS647TEIK5	Toys & Games	5	The packaging is very cute and funny.	0.0					7
70486	11915	B005F3H6Q8	A3OA4DV4L81N1D	Musical Instruments	37	CONSTRUCTION: These are handsome units in a blend in your your gear sort of way: the black finish matches perfectly with my black trimmed Cinema Display and MOTU Ultralite.	0.0					29
49704	8562	B001PQNI70	A3K4HD6NJAPTU9	Sports & Outdoors	5	Other than that, this is a good product made with decent materials.	0.0					12
46962	8100	B001FB61C4	AWVNOYJ7HDZ22	Sports & Outdoors	2	Awesome product ~ great quality!	0.0					4
39608	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	26	You hold the button for two seconds, then it displays dive depth.	0.0					12
49307	8486	B001OB83GM	A1QT3N5FUQ4I47	Baby	4	In the first couple of weeks when he was 6-7 pounds, it wouldnt velcro small enough to be snug.	0.0					18
65201	11083	B004DFO57M	A2AFH2KH9N7VQX	Baby	2	They are sharp and get the job done in seconds.	0.0					10
44779	7756	B001BR1LGI	A2PPIQCRY0ERNL	Sports & Outdoors	2	Ordered it and had it in 2 days latter it arrived.	0.0					10
6583	988	B00005RH5J	A66QP0796987B	Baby	1	I gave the Eddie Bauer backpack diaper bag five stars because it is simply wonderful!	0.0					15
67995	11531	B004TA9J2C	A1KHFL34VD724M	Sports & Outdoors	3	If you intend to drink out of it or use the canteen with a gas mask, youll need to break it in.	0.0					22
79267	13367	B00AHVR6TA	A22JLFSDW75E8U	Baby	14	My daughter loves to just sit in it and play sometimes.	0.0					11
